DSO,Rank,Month
100059897170001701,20,
100063976170004531,28,
100084086170001107,1000,
100061961170001029,3,
100063976170004550,36,
100063976170004558,25,
100064111170000258,1,
100084086170001117,5,
100084086170001123,4,
100059895170001392,21,
100006159170000863,13,202604
100063748170001367,4,
100064230170001449,19,202602
100060739170001090,6,
100060934170000550,2000,202509
100060697170000700,3000,202509
100063707170001168,1000,202601
100069960170000586,19,202606
100063734170001415,1000,202512
100067976170000261,2000,
100063715170000831,5000,202510
100063715170000839,12,202607
100064125170001042,4000,202508
100061961170000784,5,202510
100061961170000792,24,202603
100061961170000800,19,202609
100061489170002597,39000,
100070657170000533,1000,202512
100064212170000636,27,202602
100064106170001776,32,
100006125170001904,39,202603
100060512170001694,101,
100063793170000596,6000,202509
100006095170000818,17,
100006470170001085,10000,202509
100006185170000639,2000,202509
100006525170000550,8000,202509
100006999170000285,11000,202512
100006120170000652,13000,202509
100006999170000174,5000,202510
100006120170000715,6000,202509
100006760170000524,12000,202508
100006760170000549,11000,202509
100006998170000102,1000,202510
100006125170001755,12000,202510
100006125170001763,70,202512
100006135170001900,20,202602
100060747170000291,7,
100006125170002600,8,
100059897170001693,3,
100060579170000613,4,
100060579170000629,2000,202603
100006880170000609,4000,202603
100060512170002449,61,
100006125170001912,35,202603
100006155170001012,5000,202601
100064164170000380,6,
100069964170000700,14,
100006870170000543,10000,202509
100006205170000638,1000,202512
100006280170001339,15,
100006880170000480,21000,202509
100006385170001572,13000,202509
100006120170000723,4000,202509
100061220170001101,9000,202509
100006385170001815,3000,202508
100006385170001823,2000,202509
100063685170001192,1000,202510
100006740170000914,16,
100069969170000473,1000,202509
100068001170000464,4000,202510
100063686170001655,94,202602
100064125170000919,32,202510
100060739170000786,4,202510
100063734170001391,6000,202511
100064208170000810,17,202609
100063734170001407,13,
100006740170001368,9000,202511
100059895170000415,62,202512
100063707170001099,5000,202512
100060512170001626,2000,202601
100006035170000694,2000,202509
100006125170001960,39,202606
100006301170000675,6,
100061115170001593,5000,202510
100067962170000786,3000,202511
100063795170000731,18,202604
100006525170000599,1000,202511
100060512170002433,69,
100064222170000181,1000,
100063976170002736,15000,202509
100063976170002727,152,202510
100063976170003298,140,202601
100063976170003338,16000,202509
100063976170003330,31,202510
100064208170000671,1,202509
100006740170000756,4000,202510
100063884170001144,13000,202511
100007004170000040,8,202605
100006730170000697,14,
100061115170001673,31,202605
100061115170001681,35,202603
100063799170000500,3000,202601
100063972170000509,3,
100063686170001755,2000,202509
100059895170000463,11000,202601
100064209170000305,11000,202508
100007001170000587,16,202605
100064111170000132,2000,202601
100063904170001242,1,202510
100061972170001592,6,
100060512170002408,83,
100006120170000843,12,202606
100006135170002038,9000,202509
100063734170001479,9000,202509
100063734170001487,31,
100063734170001495,3000,202601
100063734170001503,42,202606
100063734170001511,36,202609
100063734170001519,20,
100063734170001527,16,
100006880170000650,12000,202511
100060697170000732,5,
100061115170001657,9,
100059897170000949,6,
100064111170000157,5,202601
100067969170000656,7,
100060512170001882,66,
100059895170000447,40,202608
100064114170000719,3000,202603
100061819170000358,2000,202601
100084086170000661,8000,202508
100063733170000812,1000,202512
100006740170000688,15000,202510
100063755170000504,33,202604
100006345170000391,15,202510
100063972170000453,1,
100060512170001717,26000,202510
100063843170000597,19,
100061115170001665,4,
100006790170000295,4,
100064230170001038,23,202601
100061489170002663,32000,202603
100006995170000462,5,
100060512170001850,69,
100007002170000214,4,
100069964170000708,1000,202601
100061972170001124,3000,
100063755170000915,2,
100061220170001500,3000,202601
100006280170001799,19,202604
100061489170003671,17000,202606
100061489170003679,27,
100060512170002367,63,
100063733170001107,2,
100006485170001025,10,
100061115170001559,40,202603
100060697170000675,6,
100006780170000212,1000,202606
100006159170000598,6000,202509
100069967170001020,9000,202509
100006810170000393,2000,202510
100064160170001050,6,202510
100069977170001132,5000,202509
100064114170000679,11,
100059896170000397,9000,202512
100059896170000405,15000,202511
100063843170000605,15,
100006470170001489,1,202512
100064164170000532,2,
100068011170000087,7000,
100006760170000742,19,202604
100063843170000581,11000,202509
100063715170000807,1000,
100006120170000794,5,202605
100067976170000251,2000,
100060049170000837,18,202605
100006880170000574,18,202604
100059279170000131,3000,202605
100063707170001060,1000,202604
100064106170001646,83,
100064212170000579,28,202607
100064125170001059,25,202609
100063715170000856,8,202605
100059896170000710,15,
100063755170000631,23,202604
100063755170000639,18,202603
100006740170000924,18,202605
100060049170000939,12,
100060049170000947,29,202606
100059897170000810,31,
100059897170000818,29,
100006760170000891,1000,202512
100006880170000449,16000,202510
100063733170000838,3,202512
100063663170000565,3000,202604
100006480170001599,2000,202603
100060512170002522,7000,202510
100061489170003813,3,
100064200170000901,3,
100006870170000873,1000,202603
100061961170001026,5,
100064100170000977,3,
100006760170000750,17,202605
100006370170000417,7000,202510
100006525170000574,2000,202511
100006159170000502,12000,202509
100064100170000616,4000,202511
100063795170000698,4,202510
100084086170000734,3000,202601
100006493170000582,3000,202510
100063663170000605,29,
100064219170000927,47,202601
100063685170001216,47,202603
100063686170001637,101,202601
100063715170000823,2,
100069960170000567,10,
100068003170000050,6,202512
100064106170001752,80,202601
100064230170000989,27,
100064230170000981,25,
100061972170001099,22,
100006997170000243,12000,202509
100063793170000653,12,
100061489170002696,30,
100061220170001182,13,
100007003170000085,4,
100063685170001275,20000,202511
100064106170001820,29,
100059895170000847,24,
100059895170000855,30,202607
100006470170001028,7000,202510
100061489170002458,1000,202606
100084086170000742,5000,202509
100060610170000890,6000,202508
100063715170000698,20,202603
100064219170001316,15,202605
100064127170001921,20,
100006125170001838,23000,202508
100064244170000198,1000,202508
100060643170000915,2000,202511
100061972170000984,10,202601
100006480170001014,7000,202510
100060049170000811,13000,202509
100064106170001622,9000,202601
100006493170000566,2000,202509
100006385170001726,14000,202510
100067962170000746,10000,202510
100006385170001799,47,202603
100063748170001043,2,202601
100069978170000160,7000,202510
100006760170000823,1000,202508
100063653170000834,67,
100063733170000894,10,202606
100060610170001151,1000,202512
100063707170001246,8,
100006317170000915,6,202604
100063843170000638,23,
100063748170001000,2000,202511
100064108170000638,5000,202509
100068001170000346,34,202603
100060610170001005,34,202601
100006385170001774,10000,202511
100006125170001772,63,202512
100067969170000576,2,
100068009170000133,1,202511
100067969170000600,31,202605
100061961170000808,16,
100063799170000492,1,
100064117170001235,22,202602
100064117170001243,40,202606
100060610170001127,5000,202509
100067969170000616,22,
100061220170001158,21,202603
100059895170000822,4000,202601
100059898170000239,3,202602
100069957170000333,5,
100061115170001617,4000,202511
100061115170001625,39,202606
100006125170001968,4000,202603
100064217170000818,17,
100006185170000648,9,202601
100064200170000721,4,
100067969170000624,1000,202601
100006780170000286,3,202604
100061115170001641,20,
100063795170000755,4000,202510
100069957170000341,11,202606
100063843170000630,4000,202603
100067969170000632,8,
100060632170000699,8,
100064127170001502,26,
100006370170000458,2000,202508
100064217170000850,2,
100006500170001161,2,
100060512170002416,33,
100067976170000353,1,
100006135170002535,6000,202511
100007001170000579,17,202605
100067997170000305,1000,202605
100064117170001225,6,
100006997170000212,11,
100063663170000597,35,
100063748170001063,38,202605
100069827170000688,10,202509
100006760170000725,22,202604
100006760170000717,15000,202510
100006760170000709,27,202602
100067996170000093,23000,202509
100067969170000446,11000,202508
100063707170000998,8000,202508
100006435170000713,25,202602
100063793170000588,4000,202509
100006470170001020,13000,202509
100006385170001782,52,202602
100059897170000405,5000,202512
100063976170003434,132,202602
100063972170000678,12,
100063750170000622,12,
100067996170000653,2000,202605
100064127170001894,12,
100064127170001902,17,
100006335170001369,4000,202601
100006860170001052,1000,202601
100068005170000966,17,202608
100063755170000564,21,
100059896170000413,32,202607
100069960170000518,25,202605
100068126170000021,11,202511
100064209170000330,15,
100061489170002712,13000,
100063748170001138,3000,202511
100067970170000144,1,202601
100059895170000880,3000,202601
100006480170001187,6000,202511
100060643170001002,3,
100063663170000629,25,
100067997170000348,8,202607
100067997170000356,7,202607
100064245170000252,3000,
100068009170000149,8000,202509
100061220170001190,3000,202512
100059898170000100,5000,202510
100063748170000959,2000,202509
100063685170001160,4000,202511
100061961170000704,4000,202509
100063748170001009,42,202603
100069969170000437,22,202601
100060512170001678,24000,202509
100061220170001117,8000,202509
100064200170000678,1000,202601
100063755170000614,5,202602
100063734170001399,5000,202511
100063972170000493,8,
100064100170000732,29,
100064100170000740,22,
100060512170002425,10000,202603
100063982170001670,9,
100061489170002351,37,
100059897170000389,9000,202512
100064106170001680,21000,
100006205170000527,3000,202510
100063715170000682,24,202601
100064125170000806,7,202604
100067974170000102,6,202512
100068005170001112,12,
100006135170001926,17,202604
100059897170000445,7000,202510
100006155170000979,2000,202509
100068005170001128,3000,202509
100006280170001280,9000,202509
100006280170001255,11000,202509
100006280170001263,39,202606
100059895170000471,5,202605
100060512170001703,96,
100067962170000778,21,202606
100067962170000802,16,202609
100060934170000583,16,
100063750170000514,13,202601
100068005170001177,27,202602
100059897170000786,30,
100065284170000702,5,202607
100063982170001407,24,202602
100063982170001415,20,202604
100063815170000988,15,202609
100064012170001021,15,202603
100064012170001029,12,202605
100006760170000883,12,202607
100059897170000802,25,
100069960170000594,11,202602
100067997170000364,6,202609
100061972170001165,17,202603
100064241170000571,4,
100063653170000882,64,
100061489170002770,41000,
100064230170001054,29,
100060747170000332,2000,202512
100060512170001907,89,202605
100007001170000555,26,202604
100006500170000893,7,202606
100061115170001543,10000,202511
100060639170002221,3000,202509
100060610170001078,1000,202602
100006125170001871,46,202601
100006125170001863,48,202512
100006760170000674,2000,202512
100006525170000558,11000,202508
100007001170000462,5000,202510
100006485170000924,9000,202510
100006730170000524,38,202510
100064245170000223,2000,202602
100068011170000168,1000,
100006790170000182,22,202606
100006480170001100,2000,202508
100060934170000558,30,202602
100060934170000566,24,202609
100059887170000028,2,
100064111170000140,12,
100059897170000705,10000,202508
100059897170000713,5000,202512
100059897170000721,6000,202511
100059279170000173,7,202605
100064217170000810,2000,202510
100060632170000690,8,
100069957170000324,3,
100063734170001463,22,
100064125170001075,2,
100067974170000182,2000,202512
100064106170002399,25,202602
100061972170001560,16,202603
100006470170001453,6,
100063686170001771,2000,202601
100006870170000584,4000,202511
100006385170002566,16,
100006435170000999,10,
100064194170000742,1,202509
100063653170001186,5000,202604
100063685170001634,23,
100007002170000384,1000,202511
100063686170002349,23,202602
100063982170001661,2000,202510
100068016170000084,7000,202603
100063793170000556,4000,202605
100006155170000995,8,
100059895170000455,16000,202511
100006385170001871,35,202606
100006860170001092,5000,202508
100064200170000670,4,
100006095170000705,2000,202609
100006155170000965,1000,202601
100006435170000768,1000,
